replicate,T_null,T_obs,global_p
430,3.504837934856603,80.41047539922894,0.003996003996003996
431,7.772804945068489,80.41047539922894,0.003996003996003996
432,2.2307385680497127,80.41047539922894,0.003996003996003996
433,13.064426361700242,80.41047539922894,0.003996003996003996
434,4.231409234557874,80.41047539922894,0.003996003996003996
435,5.919032751732161,80.41047539922894,0.003996003996003996
436,4.255063021103654,80.41047539922894,0.003996003996003996
437,2.2672806006560364,80.41047539922894,0.003996003996003996
438,3.634120456129442,80.41047539922894,0.003996003996003996
439,5.705502111489512,80.41047539922894,0.003996003996003996
440,46823947.14191016,80.41047539922894,0.003996003996003996
441,4.100350301389918,80.41047539922894,0.003996003996003996
442,6.745465210040319,80.41047539922894,0.003996003996003996
443,3.051756111438552,80.41047539922894,0.003996003996003996
444,6.299227287727954,80.41047539922894,0.003996003996003996
445,5.120271875905779,80.41047539922894,0.003996003996003996
446,2.3784353894825045,80.41047539922894,0.003996003996003996
447,2.797590383378256,80.41047539922894,0.003996003996003996
448,4.864077414376224,80.41047539922894,0.003996003996003996
449,2.4437250893004423,80.41047539922894,0.003996003996003996
450,6.248619332107991,80.41047539922894,0.003996003996003996
451,3.144239318467836,80.41047539922894,0.003996003996003996
452,7.6673772897864865,80.41047539922894,0.003996003996003996
453,8.586724771920602,80.41047539922894,0.003996003996003996
454,6.406810211708487,80.41047539922894,0.003996003996003996
455,11.256073851111275,80.41047539922894,0.003996003996003996
456,4.393642082279612,80.41047539922894,0.003996003996003996
457,6.847497699926391,80.41047539922894,0.003996003996003996
458,6.558864494417124,80.41047539922894,0.003996003996003996
459,2.351836160752442,80.41047539922894,0.003996003996003996
460,3.8223218133055674,80.41047539922894,0.003996003996003996
461,2.4179371127520044,80.41047539922894,0.003996003996003996
462,9.62619907525112,80.41047539922894,0.003996003996003996
463,10.864738008621671,80.41047539922894,0.003996003996003996
464,2.9550099795950526,80.41047539922894,0.003996003996003996
465,5.606547244345975,80.41047539922894,0.003996003996003996
